Suburb,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Nearest Station,Distance to Nearest Station in km
Bligh Park,-33.6383333,150.7980556,Connection Cafe,-33.616236,150.807983,Café,Windsor Railway Station,1.7577573613200859
Bligh Park,-33.6383333,150.7980556,Chubz & Gee,-33.61719258802317,150.8074302630262,Café,Windsor Railway Station,1.8679444473667963
Bligh Park,-33.6383333,150.7980556,South Windsor Takeaway,-33.63214,150.805274,Fast Food Restaurant,Mulgrave Railway Station,2.412230098337675
Bligh Park,-33.6383333,150.7980556,Martin's Place,-33.617493,150.807987,Food,Windsor Railway Station,1.8549714124731944
Bligh Park,-33.6383333,150.7980556,Postbox Take Away,-33.621941,150.804183,Burger Joint,Clarendon Railway Station,1.89978609304438
Bligh Park,-33.6383333,150.7980556,Friendship Chinese,-33.634822,150.789613,Chinese Restaurant,Clarendon Railway Station,2.699632846601376
Bligh Park,-33.6383333,150.7980556,Soo's Chinese Restautant,-33.617827,150.806847,Chinese Restaurant,Clarendon Railway Station,1.849142988923007
Bligh Park,-33.6383333,150.7980556,Bligh Bakehouse,-33.63500519046484,150.7897648742969,Bakery,Clarendon Railway Station,2.7203785177602247
Bligh Park,-33.6383333,150.7980556,Bligh Park Take Away,-33.63490529783382,150.78980460773056,Fast Food Restaurant,Clarendon Railway Station,2.7093882693172264
Bligh Park,-33.6383333,150.7980556,Easy Lane Kitchen and Beer Garden,-33.618154,150.810453,Bistro,Windsor Railway Station,1.761603932165536
Bligh Park,-33.6383333,150.7980556,Acropolis Yeeros,-33.6172,150.8074,Fast Food Restaurant,Clarendon Railway Station,1.866632733747772
Bligh Park,-33.6383333,150.7980556,Domino's Pizza,-33.61404,150.81244,Pizza Place,Windsor Railway Station,1.2925322366089984
Bligh Park,-33.6383333,150.7980556,Big Tony's,-33.617485,150.807382,Fast Food Restaurant,Clarendon Railway Station,1.8778872746900286
Bligh Park,-33.6383333,150.7980556,Macquarie Town Take Away,-33.625392680227996,150.80584074692305,Fish & Chips Shop,Clarendon Railway Station,2.2774755525560573
Bligh Park,-33.6383333,150.7980556,White Gum Cafe,-33.616869,150.80781,Café,Windsor Railway Station,1.8176575607219236
Bligh Park,-33.6383333,150.7980556,"Messina Pizza, Pasta & Ribs",-33.61855,150.8068,Pizza Place,Clarendon Railway Station,1.8818607748825054
Bondi,-33.893055600000004,151.2633333,Meidy’s Cafe,-33.893731,151.262919,Café,Bondi Junction Railway Station,1.183862991942024
Bondi,-33.893055600000004,151.2633333,Starbucks,-33.891673,151.249914,Coffee Shop,Bondi Junction Railway Station,0.14918405530621698
Bondi,-33.893055600000004,151.2633333,Holly,-33.891799,151.252065,Café,Bondi Junction Railway Station,0.2237688073918115
Bondi,-33.893055600000004,151.2633333,Cafe Mia,-33.87922916561886,151.23653375695983,Café,Edgecliff Railway Station,0.071586937605375
Bondi,-33.893055600000004,151.2633333,Perfection Chocolates & Sweets,-33.86989219527005,151.26933842897415,Coffee Shop,Bondi Junction Railway Station,3.1226139429171123
Bondi,-33.893055600000004,151.2633333,Italo House,-33.888875,151.27042,Pizza Place,Bondi Junction Railway Station,1.9289154983045669
Bondi,-33.893055600000004,151.2633333,The Foodary,-33.891452,151.249749,Coffee Shop,Bondi Junction Railway Station,0.17592453542125613
Bondi,-33.893055600000004,151.2633333,Moka Sushi,-33.87864877264232,151.23522761874017,Sushi Restaurant,Edgecliff Railway Station,0.14893327346940613
Bondi,-33.893055600000004,151.2633333,Burger Project,-33.89191,151.25188,Burger Joint,Bondi Junction Railway Station,0.20270211514123002
Bondi,-33.893055600000004,151.2633333,Betty’s Burger & Concrete Co,-33.892619,151.250837,Burger Joint,Bondi Junction Railway Station,0.078566094532743
Bondi,-33.893055600000004,151.2633333,Sushigoi,-33.92058978051344,151.25530461966497,Sushi Restaurant,Bondi Junction Railway Station,3.1045217673080643
Bondi,-33.893055600000004,151.2633333,David Jones Food Hall,-33.89108642003403,151.2502884695051,Food & Drink Shop,Bondi Junction Railway Station,0.21370653964223313
Bondi,-33.893055600000004,151.2633333,Toby’s Estate,-33.89164033396418,151.25038570051998,Coffee Shop,Bondi Junction Railway Station,0.15349648574415328
Bondi,-33.893055600000004,151.2633333,Birichina,-33.8923646912529,151.27279438134684,Café,Bondi Junction Railway Station,2.093819094668955
Bondi,-33.893055600000004,151.2633333,Ichi-ban Boshi (一番星) (Ichi-ban Boshi),-33.89203517962754,151.248637241122,Japanese Restaurant,Bondi Junction Railway Station,0.17433480197714488
Bondi,-33.893055600000004,151.2633333,Kelly's Bar & Grill,-33.891000907474094,151.25151067930645,Steakhouse,Bondi Junction Railway Station,0.2568878363352693
Bondi,-33.893055600000004,151.2633333,Ravesi's,-33.8911964145659,151.27377884065126,Bar,Bondi Junction Railway Station,2.192721301345176
Bondi,-33.893055600000004,151.2633333,Luxe Espresso,-33.8919092640681,151.2506324812108,Café,Bondi Junction Railway Station,0.13044132920579105
Bondi,-33.893055600000004,151.2633333,Guzman Y Gomez,-33.89134282691019,151.25118291769365,Mexican Restaurant,Bondi Junction Railway Station,0.20897245576162118
Bondi,-33.893055600000004,151.2633333,Pattison's Patisserie,-33.892276866981355,151.25042861448622,Bakery,Bondi Junction Railway Station,0.08557622384084178
Bondi Beach,-33.890697700000004,151.2724119,Cali Press,-33.89080293845291,151.27326506254724,Café,Bondi Junction Railway Station,2.15004623456383
Bondi Beach,-33.890697700000004,151.2724119,Ravesi's,-33.8911964145659,151.27377884065126,Bar,Bondi Junction Railway Station,2.192721301345176
Bondi Beach,-33.890697700000004,151.2724119,Birichina,-33.8923646912529,151.27279438134684,Café,Bondi Junction Railway Station,2.093819094668955
Bondi Beach,-33.890697700000004,151.2724119,Starbucks,-33.891673,151.249914,Coffee Shop,Bondi Junction Railway Station,0.14918405530621698
Bondi Beach,-33.890697700000004,151.2724119,Holly,-33.891799,151.252065,Café,Bondi Junction Railway Station,0.2237688073918115
Bondi Beach,-33.890697700000004,151.2724119,Meidy’s Cafe,-33.893731,151.262919,Café,Bondi Junction Railway Station,1.183862991942024
Bondi Beach,-33.890697700000004,151.2724119,Jezve Coffee,-33.871092,151.262346,Coffee Shop,Edgecliff Railway Station,2.6070733749840387
Bondi Beach,-33.890697700000004,151.2724119,Perfection Chocolates & Sweets,-33.86989219527005,151.26933842897415,Coffee Shop,Bondi Junction Railway Station,3.1226139429171123
Bondi Beach,-33.890697700000004,151.2724119,Moo Gourmet Burgers,-33.892643106559234,151.27301123155877,Burger Joint,Bondi Junction Railway Station,2.1130061651932337
Bondi Beach,-33.890697700000004,151.2724119,Italo House,-33.888875,151.27042,Pizza Place,Bondi Junction Railway Station,1.9289154983045669
Bondi Beach,-33.890697700000004,151.2724119,The Foodary,-33.891452,151.249749,Coffee Shop,Bondi Junction Railway Station,0.17592453542125613
Bondi Beach,-33.890697700000004,151.2724119,Toby’s Estate,-33.89164033396418,151.25038570051998,Coffee Shop,Bondi Junction Railway Station,0.15349648574415328
Bondi Beach,-33.890697700000004,151.2724119,David Jones Food Hall,-33.89108642003403,151.2502884695051,Food & Drink Shop,Bondi Junction Railway Station,0.21370653964223313
Bondi Beach,-33.890697700000004,151.2724119,Ichi-ban Boshi (一番星) (Ichi-ban Boshi),-33.89203517962754,151.248637241122,Japanese Restaurant,Bondi Junction Railway Station,0.17433480197714488
Bondi Beach,-33.890697700000004,151.2724119,Kelly's Bar & Grill,-33.891000907474094,151.25151067930645,Steakhouse,Bondi Junction Railway Station,0.2568878363352693
Bondi Beach,-33.890697700000004,151.2724119,Burger Project,-33.89191,151.25188,Burger Joint,Bondi Junction Railway Station,0.20270211514123002
Bondi Beach,-33.890697700000004,151.2724119,Betty’s Burger & Concrete Co,-33.892619,151.250837,Burger Joint,Bondi Junction Railway Station,0.078566094532743
Bondi Beach,-33.890697700000004,151.2724119,Luxe Espresso,-33.8919092640681,151.2506324812108,Café,Bondi Junction Railway Station,0.13044132920579105
Bondi Beach,-33.890697700000004,151.2724119,Guzman Y Gomez,-33.89134282691019,151.25118291769365,Mexican Restaurant,Bondi Junction Railway Station,0.20897245576162118
Bondi Beach,-33.890697700000004,151.2724119,Pattison's Patisserie,-33.892276866981355,151.25042861448622,Bakery,Bondi Junction Railway Station,0.08557622384084178
Bondi Junction,-33.8930034,151.2501228,Pattison's Patisserie,-33.892276866981355,151.25042861448622,Bakery,Bondi Junction Railway Station,0.08557622384084178
Bondi Junction,-33.8930034,151.2501228,Starbucks,-33.891673,151.249914,Coffee Shop,Bondi Junction Railway Station,0.14918405530621698
Bondi Junction,-33.8930034,151.2501228,Toby’s Estate,-33.89164033396418,151.25038570051998,Coffee Shop,Bondi Junction Railway Station,0.15349648574415328
Bondi Junction,-33.8930034,151.2501228,Holly,-33.891799,151.252065,Café,Bondi Junction Railway Station,0.2237688073918115
Bondi Junction,-33.8930034,151.2501228,David Jones Food Hall,-33.89108642003403,151.2502884695051,Food & Drink Shop,Bondi Junction Railway Station,0.21370653964223313
Bondi Junction,-33.8930034,151.2501228,Luxe Espresso,-33.8919092640681,151.2506324812108,Café,Bondi Junction Railway Station,0.13044132920579105
Bondi Junction,-33.8930034,151.2501228,Primary Coffee Roasters,-33.87379,151.22509,Coffee Shop,Kings Cross Railway Station,0.2621914154653722
Bondi Junction,-33.8930034,151.2501228,Ichi-ban Boshi (一番星) (Ichi-ban Boshi),-33.89203517962754,151.248637241122,Japanese Restaurant,Bondi Junction Railway Station,0.17433480197714488
Bondi Junction,-33.8930034,151.2501228,Et Al,-33.87295234265801,151.22427024499234,Australian Restaurant,Kings Cross Railway Station,0.2503434782138902
Bondi Junction,-33.8930034,151.2501228,Kelly's Bar & Grill,-33.891000907474094,151.25151067930645,Steakhouse,Bondi Junction Railway Station,0.2568878363352693
Bondi Junction,-33.8930034,151.2501228,The Foodary,-33.891452,151.249749,Coffee Shop,Bondi Junction Railway Station,0.17592453542125613
Bondi Junction,-33.8930034,151.2501228,Burger Project,-33.89191,151.25188,Burger Joint,Bondi Junction Railway Station,0.20270211514123002
Bondi Junction,-33.8930034,151.2501228,Guzman Y Gomez,-33.89134282691019,151.25118291769365,Mexican Restaurant,Bondi Junction Railway Station,0.20897245576162118
Bondi Junction,-33.8930034,151.2501228,Betty’s Burger & Concrete Co,-33.892619,151.250837,Burger Joint,Bondi Junction Railway Station,0.078566094532743
Bondi Junction,-33.8930034,151.2501228,Birichina,-33.8923646912529,151.27279438134684,Café,Bondi Junction Railway Station,2.093819094668955
Bondi Junction,-33.8930034,151.2501228,KFC,-33.914640142168274,151.2402042869422,Fast Food Restaurant,Bondi Junction Railway Station,2.5741515083188005
Bondi Junction,-33.8930034,151.2501228,Cafe Jack's at Kensington,-33.90798847662734,151.22370656751747,Café,Green Square Railway Station,1.9730196060458802
Bondi Junction,-33.8930034,151.2501228,Royal Randwick Shopping Centre,-33.91523775675091,151.24108022247822,Shopping Mall,Bondi Junction Railway Station,2.609398139341643
Bondi Junction,-33.8930034,151.2501228,Ravesi's,-33.8911964145659,151.27377884065126,Bar,Bondi Junction Railway Station,2.192721301345176
Bondi Junction,-33.8930034,151.2501228,Sushigoi,-33.92058978051344,151.25530461966497,Sushi Restaurant,Bondi Junction Railway Station,3.1045217673080643
Bonnet Bay,-34.0101087,151.053572,Flying Swallow,-34.009105,151.056154,Café,Jannali Railway Station,1.0908712714315274
Bonnet Bay,-34.0101087,151.053572,Sweet Mayhem,-34.03409,151.0578,Bakery,Sutherland Railway Station,0.32898553830684535
Bonnet Bay,-34.0101087,151.053572,Mr. India,-34.03196,151.05792,Indian Restaurant,Sutherland Railway Station,0.13202583862952388
Bonnet Bay,-34.0101087,151.053572,Sushi Train,-34.03371522121066,151.0576165286751,Sushi Restaurant,Sutherland Railway Station,0.28422835801932644
Bonnet Bay,-34.0101087,151.053572,Salt and Pepper Cafe Lounge,-34.03156,151.05854,Café,Sutherland Railway Station,0.16706289433966814
Bonnet Bay,-34.0101087,151.053572,Gloria Jean's Coffees,-34.031491,151.058103,Coffee Shop,Sutherland Railway Station,0.12607371119075356
Bonnet Bay,-34.0101087,151.053572,White Horse Coffee,-34.03189262753588,151.05822062541299,Coffee Shop,Sutherland Railway Station,0.15162014600872442
Bonnet Bay,-34.0101087,151.053572,Boyles Sutherland Hotel,-34.03255821149112,151.0572960685867,Pub,Sutherland Railway Station,0.15259395301922948
Bonnet Bay,-34.0101087,151.053572,Mike's Grill at The Royal Hotel,-34.03187594568667,151.0561230018883,Gastropub,Sutherland Railway Station,0.09054670098090012
Bonnet Bay,-34.0101087,151.053572,Como Waterfront Cafe,-33.996932148777994,151.06975241312725,Café,Como Railway Station,0.841109029281422
Bonnet Bay,-34.0101087,151.053572,Eliette,-34.03125,151.05875,Café,Sutherland Railway Station,0.18302359858640738
Bonnet Bay,-34.0101087,151.053572,The Crossing Espresso Bar,-34.032846,151.057256,Coffee Shop,Sutherland Railway Station,0.18223224466066062
Bonnet Bay,-34.0101087,151.053572,Bourke Street Bakery,-34.02553510755325,151.0767178750969,Bakery,Kirrawee Railway Station,1.0629608517305227
Bonnet Bay,-34.0101087,151.053572,Peter's Chinese and Malaysian Restaurant,-34.01834476259718,151.0294393949917,Chinese Restaurant,Sutherland Railway Station,2.8988247777696894
Bonnet Bay,-34.0101087,151.053572,Revolution @ Como,-34.005453,151.062323,Café,Como Railway Station,0.5442902475594694
Bonnet Bay,-34.0101087,151.053572,Oyster Bay Bakery Cafe,-34.006525,151.081398,Bakery,Como Railway Station,1.2507603382516757
Bonnet Bay,-34.0101087,151.053572,Gumbuya,-33.997932,151.0434,Restaurant,Como Railway Station,2.3850879539589998
Bonnet Bay,-34.0101087,151.053572,Jensens,-34.01717,151.080389,Restaurant,Jannali Railway Station,1.4587593150722684
Bonnet Bay,-34.0101087,151.053572,Vickers Bakery,-34.01631323692697,151.0660130203164,Bakery,Jannali Railway Station,0.13364838615268645
Bonnet Bay,-34.0101087,151.053572,Albero de Limone,-34.02974276884868,151.06066381699452,Deli / Bodega,Sutherland Railway Station,0.3969520716911427
Bonnyrigg,-33.8936698,150.888281,HARV.est Cafe and Bar,-33.88636695177758,150.87015231299523,Café,Cabramatta Railway Station,6.081776816054445
Bonnyrigg,-33.8936698,150.888281,KFC,-33.89415932831221,150.89115742438784,Fast Food Restaurant,Cabramatta Railway Station,4.022487449895933
Bonnyrigg,-33.8936698,150.888281,The Moose Man Kebab,-33.8932146750849,150.89249384807837,Food Truck,Cabramatta Railway Station,3.9138513282653875
Bonnyrigg,-33.8936698,150.888281,Pho 76 Vietnamese & Chinese Restaurant,-33.9076694004877,150.8671744909715,Asian Restaurant,Liverpool Railway Station,5.563637279363054
Bonnyrigg,-33.8936698,150.888281,Krispy Kreme,-33.906431967540506,150.91885685920715,Donut Shop,Liverpool Railway Station,1.6161736586889621
Bonnyrigg,-33.8936698,150.888281,The Cake Merchant,-33.89348,150.89139,Dessert Shop,Cabramatta Railway Station,4.01061385236987
Bonnyrigg,-33.8936698,150.888281,Villa Fresh,-33.89478032846461,150.90471893548965,Deli / Bodega,Cabramatta Railway Station,2.772171551300722
Bonnyrigg,-33.8936698,150.888281,Caffe Cherry Beans,-33.88598170627618,150.88924487984244,Café,Cabramatta Railway Station,4.39225692679542
Bonnyrigg,-33.8936698,150.888281,2 Foodies,-33.903297,150.896673,Noodle House,Liverpool Railway Station,3.2454626146485537
Bonnyrigg,-33.8936698,150.888281,Emperors Buffet,-33.897297,150.899706,Buffet,Cabramatta Railway Station,3.2087510034359283
Bonnyrigg,-33.8936698,150.888281,Bau Truong,-33.89652577719079,150.8994520997505,Vietnamese Restaurant,Cabramatta Railway Station,3.2363344166620434
Bonnyrigg,-33.8936698,150.888281,Pho Cô Hai,-33.88449,150.89236,Vietnamese Restaurant,Cabramatta Railway Station,4.178276752949639
Bonnyrigg,-33.8936698,150.888281,Xi Yan,-33.883327,150.891882,Chinese Restaurant,Cabramatta Railway Station,4.268185410679315
Bonnyrigg,-33.8936698,150.888281,McDonald's,-33.9073906819677,150.86606423857117,Fast Food Restaurant,Casula Railway Station,5.6670240473827
Bonnyrigg,-33.8936698,150.888281,Fratelli's Italian Restaurant,-33.867550750328455,150.88215646351986,Italian Restaurant,Cabramatta Railway Station,5.916761866445743
Bonnyrigg,-33.8936698,150.888281,McDonald's,-33.888235611539386,150.88175224821254,Fast Food Restaurant,Cabramatta Railway Station,4.991600826606859
Bonnyrigg,-33.8936698,150.888281,Golden King 2000,-33.90262618583129,150.86889659558494,Chinese Restaurant,Liverpool Railway Station,5.576387316073393
Bonnyrigg,-33.8936698,150.888281,Dolcini Cakes,-33.877994101000525,150.91595437073914,Bakery,Canley Vale Railway Station,2.75497682736081
Bonnyrigg,-33.8936698,150.888281,Domino's Pizza,-33.90314988121228,150.8962478832998,Pizza Place,Liverpool Railway Station,3.2870737637337917
Bonnyrigg,-33.8936698,150.888281,Carter And G's,-33.88674,150.91363,Café,Cabramatta Railway Station,2.3131641684025817
Bonnyrigg Heights,-33.8912101,150.8695795,HARV.est Cafe and Bar,-33.88636695177758,150.87015231299523,Café,Cabramatta Railway Station,6.081776816054445
Bonnyrigg Heights,-33.8912101,150.8695795,The Moose Man Kebab,-33.8932146750849,150.89249384807837,Food Truck,Cabramatta Railway Station,3.9138513282653875
Bonnyrigg Heights,-33.8912101,150.8695795,Villa Fresh,-33.89478032846461,150.90471893548965,Deli / Bodega,Cabramatta Railway Station,2.772171551300722
Bonnyrigg Heights,-33.8912101,150.8695795,Caffe Cherry Beans,-33.88598170627618,150.88924487984244,Café,Cabramatta Railway Station,4.39225692679542
Bonnyrigg Heights,-33.8912101,150.8695795,KFC,-33.89415932831221,150.89115742438784,Fast Food Restaurant,Cabramatta Railway Station,4.022487449895933
Bonnyrigg Heights,-33.8912101,150.8695795,Gong Cha,-33.88636,150.88934,Bubble Tea Shop,Cabramatta Railway Station,4.370928156261001
Bonnyrigg Heights,-33.8912101,150.8695795,Mili & Co,-33.887232,150.848412,Café,Liverpool Railway Station,7.997499985212491
Bonnyrigg Heights,-33.8912101,150.8695795,The Cake Merchant,-33.89348,150.89139,Dessert Shop,Cabramatta Railway Station,4.01061385236987
Bonnyrigg Heights,-33.8912101,150.8695795,Pho Cô Hai,-33.88449,150.89236,Vietnamese Restaurant,Cabramatta Railway Station,4.178276752949639
Bonnyrigg Heights,-33.8912101,150.8695795,Emperors Buffet,-33.897297,150.899706,Buffet,Cabramatta Railway Station,3.2087510034359283
Bonnyrigg Heights,-33.8912101,150.8695795,Valley Kebabs,-33.907338354130744,150.86699813525235,Kebab Restaurant,Liverpool Railway Station,5.588466964118356
Bonnyrigg Heights,-33.8912101,150.8695795,McDonald's,-33.9073906819677,150.86606423857117,Fast Food Restaurant,Casula Railway Station,5.6670240473827
Bonnyrigg Heights,-33.8912101,150.8695795,Bau Truong,-33.89652577719079,150.8994520997505,Vietnamese Restaurant,Cabramatta Railway Station,3.2363344166620434
Bonnyrigg Heights,-33.8912101,150.8695795,McDonald's,-33.89422463451437,150.8498108105399,Fast Food Restaurant,Liverpool Railway Station,7.55649187166246
Bonnyrigg Heights,-33.8912101,150.8695795,Xi Yan,-33.883327,150.891882,Chinese Restaurant,Cabramatta Railway Station,4.268185410679315
Bonnyrigg Heights,-33.8912101,150.8695795,Fratelli's Italian Restaurant,-33.867550750328455,150.88215646351986,Italian Restaurant,Cabramatta Railway Station,5.916761866445743
Bonnyrigg Heights,-33.8912101,150.8695795,Pho 76 Vietnamese & Chinese Restaurant,-33.9076694004877,150.8671744909715,Asian Restaurant,Liverpool Railway Station,5.563637279363054
Bonnyrigg Heights,-33.8912101,150.8695795,McDonald's,-33.888235611539386,150.88175224821254,Fast Food Restaurant,Cabramatta Railway Station,4.991600826606859
Bonnyrigg Heights,-33.8912101,150.8695795,Pizza Hut,-33.89384807646684,150.8906057735586,Pizza Place,Cabramatta Railway Station,4.077152270369604
Bonnyrigg Heights,-33.8912101,150.8695795,Golden King 2000,-33.90262618583129,150.86889659558494,Chinese Restaurant,Liverpool Railway Station,5.576387316073393
Bossley Park,-33.8622222,150.8844444,Fratelli's Italian Restaurant,-33.867550750328455,150.88215646351986,Italian Restaurant,Cabramatta Railway Station,5.916761866445743
Bossley Park,-33.8622222,150.8844444,Gloria Jean's Coffees,-33.844986,150.893598,Coffee Shop,Fairfield Railway Station,6.245285310802285
Bossley Park,-33.8622222,150.8844444,La Royale Patisserie,-33.850017,150.898287,Café,Fairfield Railway Station,5.598516772105142
Bossley Park,-33.8622222,150.8844444,Black Bear,-33.84742,150.8914,BBQ Joint,Fairfield Railway Station,6.2964149461658705
Bossley Park,-33.8622222,150.8844444,Wetherillpark,-33.850986,150.89857,Turkish Restaurant,Fairfield Railway Station,5.527062427513897
Bossley Park,-33.8622222,150.8844444,Caffe Cherry Beans,-33.88598170627618,150.88924487984244,Café,Cabramatta Railway Station,4.39225692679542
Bossley Park,-33.8622222,150.8844444,Nandos,-33.858066,150.898662,Portuguese Restaurant,Fairfield Railway Station,5.221259327731785
Bossley Park,-33.8622222,150.8844444,KFC,-33.85711431618836,150.89980950078728,Fast Food Restaurant,Fairfield Railway Station,5.155645989898121
Bossley Park,-33.8622222,150.8844444,Stockland Food Court,-33.85888460982948,150.89402747614088,Food Court,Canley Vale Railway Station,5.559876872596461
Bossley Park,-33.8622222,150.8844444,Zeus Street Greek,-33.849915,150.89827,Greek Restaurant,Fairfield Railway Station,5.605060739238797
Bossley Park,-33.8622222,150.8844444,Xi Yan,-33.883327,150.891882,Chinese Restaurant,Cabramatta Railway Station,4.268185410679315
Bossley Park,-33.8622222,150.8844444,Pho Cô Hai,-33.88449,150.89236,Vietnamese Restaurant,Cabramatta Railway Station,4.178276752949639
Bossley Park,-33.8622222,150.8844444,Savanas Restaurant & Bar,-33.85712760480487,150.90017930405696,Italian Restaurant,Fairfield Railway Station,5.123026221699937
Bossley Park,-33.8622222,150.8844444,Sydney Fresh Seafood,-33.85002059095688,150.89836025579334,Fish & Chips Shop,Fairfield Railway Station,5.592305096591638
Bossley Park,-33.8622222,150.8844444,Hero Sushi,-33.85812526677428,150.89870041924596,Sushi Restaurant,Fairfield Railway Station,5.215823471428904
Bossley Park,-33.8622222,150.8844444,Pho Time,-33.8500488431799,150.8988613459942,Vietnamese Restaurant,Fairfield Railway Station,5.54966375467025
Bossley Park,-33.8622222,150.8844444,Oliver Brown,-33.858843894817376,150.89888406725,Café,Fairfield Railway Station,5.1751705619471515
Bossley Park,-33.8622222,150.8844444,Doms Pizza Bar,-33.8570958,150.89106415,Pizza Place,Canley Vale Railway Station,5.898052808973784
Bossley Park,-33.8622222,150.8844444,XS Espresso,-33.85010126667115,150.8984803750745,Café,Fairfield Railway Station,5.578351891557767
Bossley Park,-33.8622222,150.8844444,RASHAYS,-33.85715377717571,150.89884998536758,Australian Restaurant,Fairfield Railway Station,5.237635992201251
Botany,-33.947829,151.1990644,Bourke Street Bakery,-33.94708840196902,151.21416130745874,Bakery,Mascot Railway Station,2.6705658699478096
Botany,-33.947829,151.1990644,Pochito,-33.926186,151.19556,South American Restaurant,Mascot Railway Station,0.3100402863751038
Botany,-33.947829,151.1990644,Food Court,-33.94470990760607,151.2234146866317,Food Court,Mascot Railway Station,3.1391305149662645
Botany,-33.947829,151.1990644,Sugarbaby Cafe,-33.92293072788345,151.18723031214876,Café,Mascot Railway Station,0.9933037897747694
Botany,-33.947829,151.1990644,Sonoma Bakery Café,-33.920593433832295,151.19569440081608,Bakery,Mascot Railway Station,0.931117403634475
Botany,-33.947829,151.1990644,Bourke Street Bakery,-33.920952457073035,151.19362126406173,Bakery,Mascot Railway Station,0.9014959278899912
Botany,-33.947829,151.1990644,Krispy Kreme,-33.93282839611668,151.1878790765278,Donut Shop,Domestic Airport Railway Station,0.552957077884788
Botany,-33.947829,151.1990644,Fish n Chix,-33.94473061788474,151.22416734695435,Seafood Restaurant,Mascot Railway Station,3.198246373404399
Botany,-33.947829,151.1990644,Starbucks,-33.944884,151.224205,Coffee Shop,Mascot Railway Station,3.2105265363135653
Botany,-33.947829,151.1990644,McDonald's,-33.93272425589981,151.188580468297,Fast Food Restaurant,Domestic Airport Railway Station,0.6186932121202922
Botany,-33.947829,151.1990644,Traditional Gyradiko,-33.921968690937454,151.2004701463459,Souvlaki Shop,Mascot Railway Station,0.917657692987282
Botany,-33.947829,151.1990644,House Of Pie,-33.95966793748753,151.23133461461936,Bakery,Mascot Railway Station,4.773482782069693
Botany,-33.947829,151.1990644,Cafe Doma,-33.94505808704326,151.22580256654044,Café,Mascot Railway Station,3.344764017405355
Botany,-33.947829,151.1990644,Shalom,-33.921975,151.187287,Indonesian Restaurant,Mascot Railway Station,1.0642903768274372
Botany,-33.947829,151.1990644,Cielo Dessert Co,-33.924804,151.19177,Dessert Shop,Mascot Railway Station,0.5586166839276356
Botany,-33.947829,151.1990644,Vivaldi Kitchen,-33.957676,151.23117,Italian Restaurant,Mascot Railway Station,4.606690297984348
Botany,-33.947829,151.1990644,Two Fives,-33.92298,151.20557,Café,Mascot Railway Station,1.1665727158055326
Botany,-33.947829,151.1990644,Lang Suan,-33.94478971862852,151.22270344962482,Thai Restaurant,Mascot Railway Station,3.089947031298445
Botany,-33.947829,151.1990644,Public Espresso,-33.924708,151.190524,Café,Mascot Railway Station,0.6383887045277795
Botany,-33.947829,151.1990644,Subway,-33.95509985090856,151.22716374127637,Sandwich Place,Mascot Railway Station,4.1420915649456145
Bow Bowing,-34.016146299999996,150.8405606,Java Lava,-34.0043516779221,150.84094458412366,Café,Ingleburn Railway Station,1.1515911331204456
Bow Bowing,-34.016146299999996,150.8405606,Gloria Jean's Coffees,-34.030359,150.849833,Coffee Shop,Minto Railway Station,0.18712505416409755
Bow Bowing,-34.016146299999996,150.8405606,Chan's Tea House,-34.027517709267414,150.84317043100384,Chinese Restaurant,Minto Railway Station,0.8650470036058923
Bow Bowing,-34.016146299999996,150.8405606,Minto Hot Bread,-34.028158,150.832809,Bakery,Minto Railway Station,1.7311207932612087
Bow Bowing,-34.016146299999996,150.8405606,Holly's (:,-34.036036,150.849697,Burger Joint,Minto Railway Station,0.5030157929770082
Bow Bowing,-34.016146299999996,150.8405606,Raby Friendly Grocer,-34.025766743337826,150.82015835263044,Deli / Bodega,Minto Railway Station,2.9268831655008287
Bow Bowing,-34.016146299999996,150.8405606,Espresso Warriors,-34.030876,150.8495,Coffee Shop,Minto Railway Station,0.17254549353605145
Bow Bowing,-34.016146299999996,150.8405606,McDonald's,-34.03034445921928,150.84854135814413,Fast Food Restaurant,Minto Railway Station,0.27873536442317115
Bow Bowing,-34.016146299999996,150.8405606,Ocean Master Minto,-34.030907307456694,150.8493711778109,Fish & Chips Shop,Minto Railway Station,0.18121173592751477
Bow Bowing,-34.016146299999996,150.8405606,Subway,-34.03707,150.84394,Sandwich Place,Minto Railway Station,0.8931076170964417
Bow Bowing,-34.016146299999996,150.8405606,Fibonacci Coffee,-34.032673,150.816551,Coffee Shop,Leumeah Railway Station,3.063702352776169
Bow Bowing,-34.016146299999996,150.8405606,Sushi Culture,-34.02969,150.84953,Sushi Restaurant,Minto Railway Station,0.2637053104181449
Bow Bowing,-34.016146299999996,150.8405606,Hungry Jack's,-34.029171286806275,150.84895665106984,Fast Food Restaurant,Minto Railway Station,0.34118999056398
Bow Bowing,-34.016146299999996,150.8405606,Burgers By Josh Campbelltown,-34.025787,150.81992,Burger Joint,Minto Railway Station,2.947792751688787
Bow Bowing,-34.016146299999996,150.8405606,Crown Tandoori Restaurant,-34.028187,150.844275,Indian Restaurant,Minto Railway Station,0.7393002633821624
Bow Bowing,-34.016146299999996,150.8405606,Gold Star,-34.03216395812781,150.81646,Chinese Restaurant,Leumeah Railway Station,3.113479384925007
